business_id,name,address,city,stars,review_count,category_type
YF8HRRyDdEglMg9gz-tJMA,"""KFC""","""636 Bloor Street W""",Toronto,3.5,7,Restaurants
GilIp96ZEsF4prlDPducog,"""Akko Cake House""","""4040 Creditview Road, Unit 1""",Mississauga,4.0,21,Restaurants
oZUwUMRnz0hUpzmg0G7kLA,"""Cantina Mexicana""","""277 Queen Street S""",Mississauga,2.5,33,Restaurants
_6agShdUe17ftw_xHo26IA,"""Poulet Bronzé""","""1622 Avenue Lincoln""",Montréal,3.5,24,Restaurants
OVVN6Zlw1N5WuawCgP1yAA,"""Starbucks""","""1 Avondale Avenue""",North York,3.0,11,Restaurants
52bVodsCN1p_yT7_Y63xeg,"""Taste of Tibet""","""430 State St""",Madison,3.5,13,Restaurants
VawD7unTvrWLF14aYkt98g,"""Hero Certified Burgers - Creditview & Britannia""","""6045-6085 Creditview Road, Unit F""",Mississauga,2.5,29,Restaurants
SlNVQmdzHfMKI_uPQoC28A,"""Burrito Masters""","""2335 Trafalgar Road""",Oakville,3.5,14,Restaurants
MVBCWXTDtU8C1Qh5mMNSKA,"""Gold Mark Chinese Cuisine""","""7501 Woodbine Avenue""",Markham,2.5,51,Restaurants
cM4R0NNWdS2NSZga7bxCRQ,"""Lasalsa Fresh Mexican Grill""","""2901 Las Vegas Blvd S""",Las Vegas,3.5,8,Restaurants
bWQ1lS-dTeLU0UbqFFajIg,"""Eggsmart""","""1961 Kennedy Rd""",Scarborough,2.5,18,Restaurants
gA9hCYY7MYl9oZ3aym5dvw,"""Tokyo Lobby Sushi and Grill""","""5795 W Bell Rd, Ste 1""",Glendale,4.0,313,Restaurants
GB6bZTCMmqZncRSxurNblA,"""Nocawich""","""777 S College Ave""",Tempe,4.0,49,Restaurants
gNg1GXdESMs_ChlZKR7TFQ,"""Yumys""","""3268 Finch Avenue E, Unit 1""",Toronto,3.5,5,Restaurants
JLS8ZGaxlSWecBveAiq_lw,"""Shawarma's King""","""60 Queen Street E""",Toronto,2.5,43,Restaurants
eBj_YyJU5jVu6tbZCkdtDA,"""Brio Tuscan Grille""","""420 S Rampart Blvd, Ste 180""",Las Vegas,4.0,447,Restaurants
XNL6PRXaQxyDO2yeBdy11w,"""Express Indien""","""6579 Avenue Somerled""",Montréal,4.5,15,Restaurants
Wioq6qPtllKPXPkStKbWFw,"""Nora Shawarma""","""141 Spadina Avenue""",Toronto,2.5,50,Restaurants
qPz-Uq6CTp6pq8LtmpIe3Q,"""Shogun Express""","""1645 N Hayden Rd""",Scottsdale,3.0,8,Restaurants
WIT9QNiSIFqoLbP1mKfVFg,"""Subway""","""4915 N Pima Rd""",Scottsdale,2.0,4,Restaurants
LQm8wLJ8VZV2ns4S1yUc0A,"""Pita Pit""","""411 Smithfield St""",Pittsburgh,4.0,21,Restaurants
_AgRcyAa9QlrUgn0w3MC2g,"""Greek Stop""","""5812 Main Street, Unit 1""",Whitchurch-Stouffville,2.0,10,Restaurants
JtrBa5-T6QLXv3y5_ACTkg,"""Doo Roo Ae""","""659 Bloor Street  West""",Toronto,4.0,42,Restaurants
aHuGV6FS0j8_1_p9vFeNuA,"""Cinco""","""1600 Painters Run Rd""",Pittsburgh,3.0,39,Restaurants
pCQC79ndhdiaJaQmP6QiYQ,"""Luciano's""","""3200 Las Vegas Blvd S""",Las Vegas,4.0,8,Restaurants
1PnhX9SNMX71LPFD7-IqXg,"""Country Boys Restaurant #110""","""3508 W Cactus Rd""",Phoenix,3.0,48,Restaurants
i2iVOCmZ_aC2BI4vpGwU9w,"""Smoked & Cracked""","""516 Mount Pleasant Road""",Toronto,4.0,37,Restaurants
Kvm-YTwOrexgqxZ25CRi-w,"""Las Famosas de Jose""","""2635 E Tropicana Ave""",Las Vegas,4.0,44,Restaurants
DO5mQxiBOgHEznosjxvJXw,"""Olivia's Mexican Restaurant & Bar""","""3554 S Maryland Pkwy""",Las Vegas,4.0,149,Restaurants
ROZCc1XMuAJpyhvTxotQ6w,"""Palm Pizza""","""3411 E Charleston Blvd""",Las Vegas,2.5,34,Restaurants
kxYiZnd7Y-3ibdwnMFuTzw,"""In-N-Out Burger""","""1051 W Sunset Rd""",Henderson,4.0,178,Restaurants
o_73vrhXGy07nUWxn5q58A,"""East Coast Wings & Grill""","""9711 Northlake Centre Pkwy""",Charlotte,3.5,116,Restaurants
ofNYY19AzCZvw2xNkoaEUQ,"""Village Inn""","""14359 W Grand Ave""",Surprise,3.0,39,Restaurants
nuVAfv24cYXl_PerBXWQwA,"""Mingfu Sushi & Chinese""","""8139 Kensington Dr""",Waxhaw,3.0,49,Restaurants
UNbuNOnps5MdKIIAdm00NQ,"""Keg Steakhouse & Bar""","""12 Church Street""",Toronto,4.0,11,Restaurants
n2BKYb8aw4AhRKLkdUjQRg,"""Steak & Cheese & Quick Pita Restaurant""","""199 College St""",Toronto,2.5,18,Restaurants
V3G5Jxs02jjS_CDLvv-rWg,"""Carl's Jr.""","""8660 Warm Springs Rd""",Las Vegas,3.0,21,Restaurants
dmTP4Am6wKrxwHrBdmFsQA,"""Burger King""","""5240 S Fort Apache Rd""",Las Vegas,2.5,21,Restaurants
fB4cb6uvz-QngtYP0fbfAw,"""Tokyo Japanese Restaurant""","""953 E Sahara Ave, Ste E14""",Las Vegas,4.0,130,Restaurants
reb_K9E81SIsxZeg26kVFg,"""Jack In the Box""","""14842 N Frank Lloyd Wright Blvd""",Scottsdale,3.0,21,Restaurants
plWuv4gda7m0KlqCNhrb4w,"""Angels Trumpet Ale House""","""810 N 2nd St""",Phoenix,4.0,935,Restaurants
MNaPOkqm2vKeNG8EqkZWCg,"""Chicago Joe's""","""820 S 4th St""",Las Vegas,4.0,338,Restaurants
-R2kwt0qMnzwEdAfXPvkXg,"""Udipi Cafe""","""4141 Old William Penn Hwy""",Monroeville,4.0,283,Restaurants
W-l_Nzp-0LmUPTRcLbFGFQ,"""Pho Express""","""109 McCaul Street""",Toronto,3.5,3,Restaurants
M4372_M6P0O6jhwPdVcHOg,"""Agrikol""","""1844 Rue Amherst""",Montréal,4.0,73,Restaurants
mZRKH9ngRY92bI_irrHq6w,"""Richmond Station""","""1 Richmond Street W""",Toronto,4.5,515,Restaurants
n0lOAQDZRXsFutZ8zNqDPQ,"""Olly Fresco's""","""Royal Bank Plaza, 200 Bay Street""",Toronto,4.0,26,Restaurants
vy5dhJyQ_VC1NUpPMmRUlw,"""Bentoya""","""15 Bread Street""",Edinburgh,4.0,25,Restaurants
uoGRthhXOnl_bJVxwVSDNQ,"""Casa Grecque""","""350 Boulevard Saint-Martin Ouest""",Laval,2.5,3,Restaurants
aR0dWZeGyDjVpgJfBqYdpQ,"""Mimi Noodle House""","""8333 Kennedy Road, Unit 1072""",Markham,3.0,33,Restaurants
110iMPMPEEjFlf8HKVq84g,"""131 Main""","""9886 Rea Rd""",Charlotte,4.0,269,Restaurants
9tLCuUmw3Tlco-tKPGkIWQ,"""Teriyaki Madness""","""5705 Centennial Ctr Blvd, Ste 190""",Las Vegas,4.0,109,Restaurants
O6y47a9UtySaWg3QMx41iQ,"""Kam Shing Chinese Restaurant""","""4771 Avenue Van Horne""",Montréal,3.0,9,Restaurants
kLWWS2n4X8J8Szy_xVTPHQ,"""Chicagoland Hotdogs & More""","""1152 N Power Rd""",Mesa,4.0,77,Restaurants
SCSDDqlCT5Lfzs1T1OH9gA,"""The Fish House""","""7501 Woodbine Avenue""",Markham,3.0,24,Restaurants
naY7HcWB4kkHBmxOcOl0ag,"""Sub Factory""","""930 W Broadway Rd, Ste 1""",Tempe,3.5,48,Restaurants
Z7kHDygKJ4kGxdkJc-Nanw,"""Atria's Restaurant & Tavern""","""12980 Perry Hwy""",Wexford,2.5,52,Restaurants
srcfY2_U5_0k7dzZQX6sAg,"""L'Usine de Spaghetti""","""273 Rue Saint Paul E""",Montréal,4.0,71,Restaurants
L2W0QLXIIR5MEmhQwZk-iA,"""Hot N Juicy Crawfish""","""3663 Las Vegas Blvd S, Ste 590""",Las Vegas,4.0,146,Restaurants
YnmtUJGqQIQL9tz1MRyfqA,"""Michael Mina Pub 1842""","""3799 Las Vegas Blvd S""",Las Vegas,3.5,586,Restaurants
GtSIihHmey3GLUD3-Hk4yw,"""Red Bean Espresso + Market""","""2118 Bloor Street W""",Toronto,4.0,15,Restaurants
3yymiTfNro2fmv6FedUW3w,"""Chipotle Mexican Grill""","""239 S Kings Dr, Ste B""",Charlotte,3.0,53,Restaurants
xmAakatNKpvIJ-Fmq5swCw,"""The Market Restaurant + Bar""","""3603 E Indian School Rd, Ste A""",Phoenix,4.0,191,Restaurants
al2KqniSxxbp_df7jnjdJw,"""The Appian Way""","""17149 E Amhurst Dr""",Fountain Hills,3.0,9,Restaurants
5sqC0kX6lBvKR983T_EBcg,"""Cafe Rio Mexican Grill""","""2131 E Camelback Rd""",Phoenix,3.0,227,Restaurants
Cz43OfHfsodN7Dk4SdTt1Q,"""Spigolo Ristorante""","""200 Marycroft Avenue, Unit 5""",Woodbridge,3.0,5,Restaurants
o5rtJcyJ6xje1PFj_rhRTA,"""Golden Palace Chinese Restaurant""","""206 Shiloh St""",Pittsburgh,2.0,9,Restaurants
Rjkda__H64ILwIvaccVyLg,"""Blaze Fast-Fire'd Pizza""","""1750 Camden Rd, Ste 112""",Charlotte,4.0,204,Restaurants
f_eiOrEcMnkHB7GvQVOHkQ,"""Terrace Pointe Cafe""","""3131 Las Vegas Blvd S""",Las Vegas,4.0,639,Restaurants
HcKqWnao6GHdBmzU19gaRQ,"""Behesht Cafe""","""10165 Yonge Street""",Richmond Hill,3.0,18,Restaurants
q1_XLrkGunuzMF00TrwuYQ,"""Sushi Tei""","""4040 Creditview Road""",Mississauga,3.5,93,Restaurants
fE9lClW0RtceRnlPsATZww,"""Carmine's Little Italy Pizza & Pasta""","""3 S 2nd St, Ste 111""",Phoenix,3.0,4,Restaurants
2YPpmW-mpN2f6c4cFDtjPw,"""Zizzi Restaurants""","""42-45 Queensferry Street""",Edinburgh,3.0,16,Restaurants
rTJDssEcvPnq5jjGzKLTlQ,"""McDonald's""","""7600 Kennedy Road""",Markham,1.5,18,Restaurants
gvp4HXkcdlqkLZd83qxZpg,"""Rudy's Subs McMurray""","""110 W McMurray Rd""",McMurray,4.0,20,Restaurants
IhM1UBvAMM5Fia4f_v1wdQ,"""El Nahual""","""1993 Keele Street""",York,5.0,33,Restaurants
1fG7Xg4dLzcKIApzJiXtXw,"""Tae Heung Gak""","""6870 Spring Mountain Rd, Ste 10""",Las Vegas,4.0,8,Restaurants
2DmTw0k3bcXuHdAyxO_bkw,"""Tryst Cafe""","""21050 N Tatum Blvd""",Phoenix,3.5,498,Restaurants
HXCCITejNvcqtjNQRHnMPw,"""Del Taco""","""4380 N Nellis Blvd""",Las Vegas,3.0,7,Restaurants
rIeXMt92PLNjZbemWKRXcA,"""Mr. ChopStix""","""6135 S Fort Apache Rd, Ste 404""",Las Vegas,4.0,177,Restaurants
ZYyi0opV_ivODZ8bU--7Xg,"""La Maison VIP""","""1077 Rue Clark""",Montréal,3.5,68,Restaurants
ZeMckilUP-UX9jPodukQmQ,"""El Gran Taquito Mexican Grill""","""5130 W Baseline Rd, Ste 109""",Laveen,3.0,24,Restaurants
Ged33xMUz2TpAgzxycGfVw,"""El Rinconcito Chapin""","""4912 Pearl Rd""",Cleveland,4.0,9,Restaurants
JogUSDKa1xyG3lLEmD4Xjg,"""Fiamma""","""2418 Park Rd""",Charlotte,4.0,229,Restaurants
Ladt7CobMcCFZ8-iC5v0cw,"""Gab & Eat""","""1073 Washington Ave""",Carnegie,4.5,83,Restaurants
wcE1oKRQyi__19LH5WOszA,"""Del Taco""","""3244 E Desert Inn Rd""",Las Vegas,2.5,17,Restaurants
39lLJK_rrYY2NYomSsQdUA,"""Marco's Pizza""","""24335 Chagrin Blvd""",Beachwood,2.5,7,Restaurants
3xJ84rKp_xU-NuM0u8LnRw,"""Frankie & Benny's""","""2 Greenside Place""",Edinburgh,2.5,18,Restaurants
Xz7Iv0dO-FEKpFooeULfiw,"""Harvest Restaurant""","""7615 E Pinnacle Peak Rd, Ste B-1""",Scottsdale,3.5,24,Restaurants
sdjkEXdhbSO3QOJpOvLKkQ,"""McDonald's""","""9320 Steele Creek Rd""",Charlotte,2.0,17,Restaurants
G9fZJ5mroWp3kPdgY_9YKA,"""Bambou d'Or""","""605 Rue Principale""",Laval,3.5,5,Restaurants
K6eK4nCFDx1p5akiRPwfew,"""Vocelli Pizza""","""4740 Baum Blvd""",Pittsburgh,3.0,14,Restaurants
bMrYaaAy62ppdS09na0RgQ,"""House of Pizza""","""9430 W Lake Mead Blvd, Ste 9""",Las Vegas,3.5,106,Restaurants
4jBn52rNf9CG3uHbFEFaVg,"""Pinky's Cafe""","""502 E Thunderbird Rd""",Phoenix,3.5,8,Restaurants
sYX_x8GPm92pBRwbq_gTHQ,"""Bogeys Grill""","""14700 N Frank Lloyd Wright Blvd, Ste 159""",Scottsdale,3.5,25,Restaurants
xp_3WHJDdWVlAQfRkRUuag,"""Hungry Hollow Smokehouse & Grille""","""136 Guelph Street, Unit 4""",Georgetown,4.0,56,Restaurants
GZdipYHpXO5FzMPUk_sy7A,"""Select Grill""","""1250 South Service Road""",Mississauga,4.0,7,Restaurants
vVCA8deF2dlPXgZykhQfdw,"""Finz Raw Bar and Grill""","""142 E John St""",Matthews,2.0,42,Restaurants
xXmmm_mcAUxXeyaMNRDLDg,"""Bangali Sweet House""","""2501 Finch Avenue W""",North York,4.5,3,Restaurants
OA1o0ixPWw-maEq2CF1Qag,"""Kiin""","""326 Adelaide Street W""",Toronto,4.0,87,Restaurants
FuT3Cp-uWLHzMTDi6vnwLQ,"""Pugliano's Italian Grill""","""1808 Golden Mile Hwy""",Pittsburgh,3.0,40,Restaurants
rQ08JhZZgtVUfJhEbW-xsw,"""Subway""","""1500 N Green Valley Pkwy""",Henderson,2.5,12,Restaurants
R4jhm7FFQw0i1GpO4JvS5g,"""Carmen's Steak House""","""26 Alexander Street""",Toronto,4.0,57,Restaurants
CkVeYI6HpUmuZ87D6K-i3A,"""Duke's Station""","""5981 Baptist Rd""",Pittsburgh,3.0,4,Restaurants
IQ4ul7JRXz6zyjDod1kUyg,"""Tilted Kilt Pub & Eatery""","""157 York Boulevard""",Richmond Hill,2.5,49,Restaurants
4TFm4xk1y3lSeInw0r0ALA,"""Papa John's Pizza""","""6649 Pearl Rd""",Cleveland,3.0,4,Restaurants
mzREMIknfmagJugibXrCsQ,"""Pho Tien Thanh""","""57 Ossington Ave""",Toronto,4.0,296,Restaurants
hAKkQPiGIj8o03_pUBY_dA,"""Ranch House""","""5614 Wilkinson Blvd""",Charlotte,3.5,11,Restaurants
Lw2vlPixPe72lDp9Cx6GoA,"""Wang's Kitchen""","""3625 Brownsville Rd""",Pittsburgh,4.0,36,Restaurants
gqGvV1NUVjtLeiCGV4NpDA,"""Rosati's Pizza""","""5725 Losee Rd""",North Las Vegas,3.0,146,Restaurants
vU_4dd08zDFMAAKo6c0-ew,"""Hot Dog on a Stick""","""3111 W Chandler Blvd""",Chandler,4.5,3,Restaurants
kGOr_D-LNpgZ2M9N8TT4QQ,"""La Societe - Toronto""","""131 Bloor Street W, Ste 211""",Toronto,3.0,288,Restaurants
oM_iooopkwnS7XnVS5kqlQ,"""Jay's Gyro's""","""4750 E Broadway Rd""",Phoenix,3.5,60,Restaurants
akt3IzE5eVTyNJY9RKarJw,"""Colourful Yunnan Cuisine""","""8362 Kennedy Road""",Markham,3.5,5,Restaurants
XcOy_IMkPO9jGBox6mHT8w,"""El Original Tacos Jalisco""","""3060 N 68th St""",Scottsdale,4.0,200,Restaurants
O6RnkQnuVyRTXk4e_tADPw,"""The Curry Leaf""","""139 Bruntsfield Place""",Edinburgh,3.0,6,Restaurants
xcVt5Jt7aT_1ferWBXPWTQ,"""Ice Tango""","""4020 N. Scottsdale #102""",Scottsdale,3.0,6,Restaurants
1qTx9z8RMz7RIYKAfnpZ0A,"""Lillie's Asian Cuisine""","""129 E Fremont St""",Las Vegas,3.5,88,Restaurants
MhFoFpLBx_Fy8gs9dlwtGA,"""Au Petit Extra""","""1690, Rue Ontario Est""",Montréal,4.0,42,Restaurants
xhCedppPevQmpaxQqSbp7g,"""Mandarin - Brampton West""","""165 Fletchers Creek Boulevard""",Brampton,3.0,14,Restaurants
sWFGuy-45ZGz4g9hn4ZVyw,"""Capitales Burgers""","""8612 Rue Centrale""",LaSalle,4.0,6,Restaurants
c-6ECG_qjX09UBOI1VrZyg,"""Milano's Pizza""","""3886 Bloor St W""",Etobicoke,4.0,36,Restaurants
3RAGiGCgQECcsWGO_IgBVg,"""McNies Fish & Chips""","""315 Burnhamthorpe Road""",Etobicoke,3.0,22,Restaurants
G-LwYGh6NdXKjqCKKSxQfw,"""Porter House""","""1321 Dundas Street W""",Toronto,4.0,49,Restaurants
ZtPzdwBq1dQaUIQnPKa-Qw,"""Fit For Life""","""2 Bloor Street W""",Toronto,2.0,6,Restaurants
Q7Wwjcwq5ux8EbLb8-X6iQ,"""Brother's Pizza""","""10720 W Indian School Rd, Ste 13""",Phoenix,4.0,85,Restaurants
Vx2J5pskonaXb0WQlejB6Q,"""Yang's Sushi Bar""","""1177 Burnhamthorpe Road W""",Mississauga,3.0,45,Restaurants
hDzUXPiU85z0YujIIEy06w,"""Bar Louie""","""6605 Las Vegas Blvd S, Ste N""",Las Vegas,3.5,19,Restaurants
oFR1GkbPwe6p2wqQOBOyHw,"""Five Guys Burgers and Fries""","""2116 Burnhamthorpe Road W""",Mississauga,3.0,46,Restaurants
mRDs0z_ys0h1NFh59vQqSg,"""KFC""","""260 Yonge Street""",Toronto,2.5,4,Restaurants
J0rx5BsejdRTXU8UB-MJSA,"""Cafe Roma""","""Arizona Ctr Mall, 455 N 3rd St""",Phoenix,3.0,39,Restaurants
ufc8tJd6X5mkaUk5L-78zQ,"""Truc Vietnamese Cuisine""","""4520 N Tryon, Ste 17""",Charlotte,4.0,36,Restaurants
UOp8fjRCIddjNxP9DU78Lw,"""Firehouse Subs""","""372 Taunton Road E, Unit L04""",Whitby,3.0,3,Restaurants
4g8rcFoYC6DgACMnIJ-llQ,"""Melt Grilled Cheese""","""154 Queen Street S""",Mississauga,3.0,5,Restaurants
nHtKNIr64Pl_91RzKoOvFw,"""Hillbilly's Bbq & Steaks""","""930 E Garrison Blvd""",Gastonia,3.5,34,Restaurants
ewkZj2cKq5wBB2TOqj8Mug,"""Concession Road""","""760 Street Clair Avenue W""",Toronto,4.0,31,Restaurants
J3H6VSIgUTlACkb_HPFA8w,"""Broken Yolk Cafe""","""2034 E Southern Ave""",Mesa,4.0,199,Restaurants
to3oe-3qmAOJ5hE71k0FNg,"""College Street Diner""","""400 College Street""",Toronto,3.5,12,Restaurants
gCM5BXvbLQxZiF-q7pzKBg,"""McDonald's""","""14220 Boren St""",Huntersville,2.0,23,Restaurants
T-TES2u1IA2THb8uBhNdCA,"""Oui Mais Non""","""72 Rue Jarry Est""",Montréal,4.5,55,Restaurants
H9pG0BNhqID2MTj8KnY3jQ,"""COO Café Bread or Rice""","""1049 Bloor Street W""",Toronto,4.5,46,Restaurants
SuugmVDsQ8YhfdOJYSuSmw,"""Outback Steakhouse""","""3411 Las Vegas Blvd S""",Las Vegas,3.5,164,Restaurants
SYKIUCvN9JdSkVampgccfA,"""Amados Mexican Food""","""6022 S McClintock Dr""",Tempe,3.5,97,Restaurants
xd3RB4q2Ermmdz41i7RWuQ,"""Jack in the Box""","""4640 E Russell Rd""",Las Vegas,2.0,15,Restaurants
aCQbOhehLeej31x6EMY5eQ,"""Spring Rolls""","""40 Dundas Street  W""",Toronto,2.5,182,Restaurants
dzKDFiWLkspVBJKGfT0M2g,"""Oyshi Sushi""","""7293 W Sahara Ave""",Las Vegas,3.5,474,Restaurants
wsFAym4o1O5zfMOM2a4inA,"""Dirty Blonde Tavern""","""4929 W Chandler Blvd""",Chandler,4.0,82,Restaurants
h-Oq86DZfZad9kKXe8m7Lg,"""Los Reyes De La Torta""","""1528 E Southern Ave""",Tempe,4.0,209,Restaurants
DuQtouEXOfo5K4ukON3qwQ,"""La Ristra""","""638 E Warner Rd""",Gilbert,4.0,447,Restaurants
OOHDPE3tilNC4md8Lcx_4Q,"""Pon Ocha Soup""","""1000 N Nellis Blvd, Ste I""",Las Vegas,4.5,76,Restaurants
IZk4I8rDH7b5WFdx5jmPRA,"""Pho Lang Van""","""958 Saint Clair Avenue W""",Toronto,4.0,37,Restaurants
uLUl_dMl6a9m774LGReDVA,"""Golden Wok Chinese Restaurant""","""4651 E Cactus Rd""",Phoenix,3.5,66,Restaurants
gChKuDVFsc7tjuj9iCTzYQ,"""Campanelli""","""4634 Notre Dame O""",Montreal,4.0,18,Restaurants
D3MfMrIoNV4_aXPj0bi1BQ,"""Lopez""","""2196 Lee Rd""",Cleveland Heights,3.5,168,Restaurants
__rNL7RODe1D85sWuU-FKg,"""The Katz Club Diner""","""1975 Lee Rd""",Cleveland Heights,3.5,88,Restaurants
zq0_6zcREu5VGSbfqujtMA,"""Pita Pit""","""105 Bayly Street""",Ajax,2.5,3,Restaurants
PFHe1blTy2yPRpDk_OIrTw,"""Benna's Fine Food""","""135 Roncesvalles Avenue""",Toronto,4.5,16,Restaurants
E59uGvnX527JvdMvR8obQQ,"""Cafe Luna D'oro""","""469  Rue Saint-Francois-Xavier""",Montréal,4.0,6,Restaurants
sEvsx89wie9oSU5AlvCBGg,"""Costa Vida Fresh Mexican Grill""","""1324 S Rural Rd""",Tempe,3.5,72,Restaurants
PXKjfPxjJSykV3vN8GAoBQ,"""China House""","""5513 William Flynn Hwy, Ste 600""",Gibsonia,4.0,28,Restaurants
ycmlMco3w3A5D3Qeqk9jyw,"""River's Edge Bar and Grill""","""5000 Whitewater Center Pkwy""",Charlotte,3.0,67,Restaurants
nGEM7icTn4GPFCKb1q1rkw,"""Ciao Gourmet Market""","""5501 Josh Birmingham Pkwy""",Charlotte,2.5,6,Restaurants
cprIQ1e2be5LD7jpPEyiSw,"""McDonald's""","""3051 E Washington Ave""",Madison,3.0,7,Restaurants
nE2kdBZjOO07j8uw8ESmbg,"""Pizza Hut""","""895 S Val Vista Dr""",Gilbert,2.5,10,Restaurants
8l5_WS7fpP-14qUNCy3kwQ,"""La Mai Thai Cuisine""","""12015 N Saguaro Blvd, Ste 102""",Fountain Hills,4.5,45,Restaurants
v-EcHg9QafgFVsDQDe4EKw,"""Lowdown Cafe""","""2407 E Osborn Rd""",Phoenix,3.5,10,Restaurants
Tts6148XS4zIMpWPq3dmAA,"""Barton Snacks""","""1120 Queen Street W""",Toronto,3.5,27,Restaurants
cKG42eNhcACwgXcqAyhjRg,"""Wiang Kuk Thai Food""","""First Markham Place, 3255 Highway 7 E""",Markham,4.0,44,Restaurants
Or7FgbgY8ML30zgYj_DCwA,"""Made In Mexico""","""185 Main Street S""",Newmarket,3.5,160,Restaurants
nNYYONMgYJtuk1klY7Zs8g,"""Little Caesars Pizza""","""6201 S Blvd""",Charlotte,3.5,7,Restaurants
FOw8d87D581CltNjk6t52g,"""Betty's Diner Cyber Cafe""","""Imperial Palace Casino, 3535 Las Vegas Blvd S""",Las Vegas,2.5,11,Restaurants
GGecutXeoEVlYKoxVo2WPA,"""Mixteca Mexican Food""","""6731 W Bell Rd""",Glendale,3.5,184,Restaurants
IbKwJh9CzLCN-3JjM1DSWA,"""Pasta Andrea""","""1718 Boulevard Saint-Joseph""",Lachine,3.0,15,Restaurants
yoHRFCn5y9_rn9n_BQr__A,"""Whataburger""","""2040 N 75th Ave""",Phoenix,4.0,39,Restaurants
O5vhV8rQi8Vr4TY4vKHsKA,"""Redfish""","""890 College Street""",Toronto,4.0,19,Restaurants
Tp4EPLp3LOu-K5_FlYSPEg,"""Pizza Nova""","""365 Front St W""",Toronto,3.5,12,Restaurants
NFoMcanUadf6VmikZH0A1w,"""East of Chicago Pizza""","""21800 Ctr Ridge Rd""",Rocky River,2.5,4,Restaurants
de2E6-wKURd0RLJaq8mrTg,"""Happy's Pizza""","""15020 Puritas Ave""",Cleveland,2.5,15,Restaurants
sTXzD30lkzR1t-u-e0UoOA,"""Louisiana Seafood and Steakhouse""","""1 Steeles Ave E, Unit 16""",Brampton,2.0,47,Restaurants
HWl2EbZhkhAkFgqt44yUkA,"""Senor Frog's""","""3300 Las Vegas Blvd S""",Las Vegas,2.5,724,Restaurants
Apn6Qly16cIUxgB1dYUvjg,"""Don's Diner""","""1729 Eckert St""",Pittsburgh,5.0,14,Restaurants
Fu_MNxmXW0neptI-ShZRpw,"""Tasty Station""","""3650 S Decatur Blvd, Ste 1""",Las Vegas,3.5,9,Restaurants
S4ZfnsNo-Iim82uamtxKog,"""Shanghai Cowgirl""","""538 Queen Street W""",Toronto,3.0,75,Restaurants
-lJtyCOTVInWusU9YF120A,"""Joey's Bistro Bar""","""2195 Lee Rd""",Cleveland Heights,3.5,38,Restaurants
GQCmcU4aD6GEq7Eo7pKqUg,"""Wendy's""","""7355 S Eastern Ave""",Las Vegas,3.0,32,Restaurants
3sUWMdb8ogU2vcFL00MFWQ,"""The Boat House""","""22 High Street""",Queensferry,4.0,7,Restaurants
XxDjuiNzGxBiTasXOEx13g,"""Aji Sai Plus Resto Lounge""","""637 Yonge Street""",Toronto,2.0,80,Restaurants
NMZ6c3oDytveRRZ81tI_BQ,"""Mr. Greek""","""25 Woodbine Downs Blvd""",Etobicoke,3.0,6,Restaurants
ggIWkJtgXHKnhdxRu338AQ,"""Crème Brasserie""","""162 Cumberland Street""",Toronto,4.0,62,Restaurants
IiTLzksQAv9U8CW3s0bmlg,"""Rudy's Mexican Grill""","""8257 E Guadalupe Rd, Ste 114""",Mesa,4.5,45,Restaurants
oudIKQI8HjqJqiF9pnMmQw,"""Momo Sushi""","""550 N Stephanie St, Ste C""",Henderson,4.0,364,Restaurants
8Haoz9Mil7ZnHGU48sgBtw,"""Vietnam House Restaurant""","""3 Grove Street""",Edinburgh,4.0,51,Restaurants
01SiPgdiOskMC5bUJoyy_g,"""Winchell's Pub & Grill""","""199 E Warm Springs Rd""",Las Vegas,4.0,128,Restaurants
GIHb9hhmyaAKGncuJMTI8g,"""Pho Com Vietnam""","""1991 Finch Avenue W""",Toronto,3.0,15,Restaurants
1bCitUM1BpqnaekkqJsVdQ,"""Buffalo Wild Wings""","""5050 Eastpointe Drive""",Medina,2.0,38,Restaurants
3m2XZFVraCiqjgLxHi5MdA,"""Rosemary's Restaurant""","""8125 W Sahara Ave, Ste 110""",Las Vegas,4.5,323,Restaurants
L6pKSJNwhxd-qby4mDXMpQ,"""Burrito Zone""","""1 Kennedy Road S""",Brampton,3.0,5,Restaurants
oRPRTwka9rWSxPqmTi4VMA,"""American Grill""","""9055 S Eastern Ave""",Las Vegas,2.5,5,Restaurants
bL1RlOci8dQ1hYwz6caxCA,"""Astoria Shish Kebob House""","""16850 Yonge Street""",Newmarket,3.5,29,Restaurants
Erf_MwkL0Gls3tCJvz41-A,"""180 Secondi""","""21 Saint Clair Avenue W, Unit B""",Toronto,4.0,37,Restaurants
DgNjN1XFwCndjjxaKoKjZA,"""American Cafe & Lounge""","""3696 Foothills Way""",Fort Mill,4.5,19,Restaurants
k1bwHg1izaXnUz67pSx_zQ,"""Dairy Queen""","""5050 N Central Ave""",Phoenix,3.5,32,Restaurants
0nJgoF9hAi6f2K7XInr1hQ,"""Amaya Express""","""1574 Bayview Ave""",Toronto,3.0,22,Restaurants
N-tpz2XtAPreL5wnFjKGwA,"""La Villa DF""","""8032 N 27th Ave""",Phoenix,4.0,17,Restaurants
fJvY-QjDY1ZWWArjx9rRIw,"""KINTON RAMEN""","""668 Bloor St W""",Toronto,3.5,95,Restaurants
